,Year_0,row_id,Ranking,Choice
2222,2022,2022_216,2,Flexible working hours
2223,2022,2022_217,2,The salary
2224,2022,2022_218,2,I want to learn new skills
2225,2022,2022_219,2,Flexible working hours
2226,2022,2022_220,2,I want to learn new skills
2228,2022,2022_222,2,Ability to work across disciplines
2229,2022,2022_223,2,I want to learn new skills
2230,2022,2022_224,2,Ability to work across disciplines
2231,2022,2022_225,2,Desire to work in a research environment
2232,2022,2022_226,2,Ability to work across disciplines
2233,2022,2022_227,2,Opportunity for career advancement
2234,2022,2022_228,2,Desire to work in a research environment
2235,2022,2022_229,2,Ability to work across disciplines
2237,2022,2022_231,2,Opportunity to develop software
2239,2022,2022_233,2,Flexible working hours
2241,2022,2022_235,2,Opportunity to develop software
2242,2022,2022_236,2,Opportunity for career advancement
2245,2022,2022_239,2,Desire to work in a research environment
2246,2022,2022_240,2,Desire to work in a research environment
2247,2022,2022_241,2,Opportunity for career advancement
2248,2022,2022_242,2,Opportunity for career advancement
2249,2022,2022_243,2,Desire to advance research
2253,2022,2022_247,2,Opportunity for career advancement
2254,2022,2022_248,2,Ability to work across disciplines
2255,2022,2022_249,2,Flexible working hours
2256,2022,2022_250,2,Ability to work across disciplines
2257,2022,2022_251,2,Opportunity for career advancement
2258,2022,2022_252,2,Ability to work across disciplines
2259,2022,2022_253,2,Opportunity to develop software
2260,2022,2022_254,2,Freedom to choose own working practices
2264,2022,2022_258,2,The salary
2266,2022,2022_260,2,Flexible working hours
2267,2022,2022_261,2,Opportunity for career advancement
2268,2022,2022_262,2,Ability to work across disciplines
2269,2022,2022_263,2,Ability to work across disciplines
2270,2022,2022_264,2,Freedom to choose own working practices
2272,2022,2022_266,2,Flexible working hours
2273,2022,2022_267,2,Desire to work in a research environment
2274,2022,2022_268,2,Ability to work across disciplines
2275,2022,2022_269,2,Flexible working hours
2277,2022,2022_271,2,I want to learn new skills
2279,2022,2022_273,2,Ability to work across disciplines
2280,2022,2022_274,2,I want to learn new skills
2281,2022,2022_275,2,Desire to work in a research environment
2282,2022,2022_276,2,Desire to advance research
2283,2022,2022_277,2,Ability to work across disciplines
2285,2022,2022_279,2,Opportunity to develop software
2286,2022,2022_280,2,Desire to work in a research environment
2287,2022,2022_281,2,Desire to work in a research environment
2288,2022,2022_282,2,Desire to advance research
2290,2022,2022_284,2,Desire to work in a research environment
2291,2022,2022_285,2,Desire to advance research
2292,2022,2022_286,2,Freedom to choose own working practices
2293,2022,2022_287,2,Ability to work across disciplines
2294,2022,2022_288,2,The salary
2295,2022,2022_289,2,Desire to advance research
2296,2022,2022_290,2,Desire to work in a research environment
2297,2022,2022_291,2,Desire to advance research
2298,2022,2022_292,2,Opportunity to develop software
2299,2022,2022_293,2,Desire to work in a research environment
2300,2022,2022_294,2,Flexible working hours
2301,2022,2022_295,2,I want to learn new skills
2302,2022,2022_296,2,Freedom to choose own working practices
2303,2022,2022_297,2,Freedom to choose own working practices
2304,2022,2022_298,2,I want to learn new skills
2305,2022,2022_299,2,Ability to work across disciplines
2306,2022,2022_300,2,Desire to work in a research environment
2307,2022,2022_301,2,Opportunity to develop software
2308,2022,2022_302,2,Opportunity to develop software
2309,2022,2022_303,2,Opportunity for career advancement
2310,2022,2022_304,2,Opportunity to develop software
2311,2022,2022_305,2,Freedom to choose own working practices
2312,2022,2022_306,2,Opportunity to develop software
2313,2022,2022_307,2,Opportunity to develop software
2314,2022,2022_308,2,Freedom to choose own working practices
2315,2022,2022_309,2,Desire to advance research
2316,2022,2022_310,2,Opportunity for career advancement
2317,2022,2022_311,2,I want to learn new skills
2318,2022,2022_312,2,Flexible working hours
2319,2022,2022_313,2,Flexible working hours
2320,2022,2022_314,2,Ability to work across disciplines
2321,2022,2022_315,2,Opportunity for career advancement
2323,2022,2022_317,2,Desire to work in a research environment
2325,2022,2022_319,2,Freedom to choose own working practices
2326,2022,2022_320,2,I want to learn new skills
2327,2022,2022_321,2,Desire to work in a research environment
2328,2022,2022_322,2,I want to learn new skills
2331,2022,2022_325,2,Opportunity to develop software
2332,2022,2022_326,2,Opportunity for career advancement
2333,2022,2022_327,2,Ability to work across disciplines
2334,2022,2022_328,2,Opportunity to develop software
2335,2022,2022_329,2,Opportunity to develop software
2336,2022,2022_330,2,Opportunity to develop software
2337,2022,2022_331,2,Freedom to choose own working practices
2338,2022,2022_332,2,Freedom to choose own working practices
2340,2022,2022_334,2,I want to learn new skills
2341,2022,2022_335,2,Flexible working hours
2342,2022,2022_336,2,I want to learn new skills
2343,2022,2022_337,2,Desire to advance research
2344,2022,2022_338,2,Opportunity for career advancement
2345,2022,2022_339,2,The salary
2346,2022,2022_340,2,Ability to work across disciplines
2347,2022,2022_341,2,Desire to work in a research environment
2348,2022,2022_342,2,Desire to advance research
2349,2022,2022_343,2,Flexible working hours
2350,2022,2022_344,2,Freedom to choose own working practices
2351,2022,2022_345,2,Freedom to choose own working practices
2352,2022,2022_346,2,The salary
2353,2022,2022_347,2,Freedom to choose own working practices
2354,2022,2022_348,2,Freedom to choose own working practices
2356,2022,2022_350,2,Freedom to choose own working practices
2358,2022,2022_352,2,Desire to advance research
2359,2022,2022_353,2,Desire to work in a research environment
2360,2022,2022_354,2,Desire to work in a research environment
2361,2022,2022_355,2,Desire to advance research
2362,2022,2022_356,2,I want to learn new skills
2363,2022,2022_357,2,Ability to work across disciplines
2365,2022,2022_359,2,I want to learn new skills
2366,2022,2022_360,2,Desire to work in a research environment
2368,2022,2022_362,2,Flexible working hours
2369,2022,2022_363,2,Freedom to choose own working practices
2370,2022,2022_364,2,Opportunity to develop software
2371,2022,2022_365,2,Freedom to choose own working practices
2372,2022,2022_366,2,Opportunity for career advancement
2373,2022,2022_367,2,Opportunity to develop software
2375,2022,2022_369,2,Freedom to choose own working practices
2376,2022,2022_370,2,Opportunity to develop software
2377,2022,2022_371,2,Opportunity to develop software
2378,2022,2022_372,2,Flexible working hours
2379,2022,2022_373,2,Desire to work in a research environment
2380,2022,2022_374,2,Ability to work across disciplines
2381,2022,2022_375,2,I want to learn new skills
2384,2022,2022_378,2,Ability to work across disciplines
2385,2022,2022_379,2,The salary
2386,2022,2022_380,2,Opportunity to develop software
2387,2022,2022_381,2,Ability to work across disciplines
2388,2022,2022_382,2,Flexible working hours
2390,2022,2022_384,2,Desire to work in a research environment
2392,2022,2022_386,2,The salary
2393,2022,2022_387,2,I want to learn new skills
2394,2022,2022_388,2,Desire to advance research
2395,2022,2022_389,2,I want to learn new skills
2396,2022,2022_390,2,I want to learn new skills
2397,2022,2022_391,2,Freedom to choose own working practices
2398,2022,2022_392,2,Freedom to choose own working practices
2399,2022,2022_393,2,Opportunity to develop software
2400,2022,2022_394,2,Ability to work across disciplines
2401,2022,2022_395,2,Opportunity to develop software
2402,2022,2022_396,2,Freedom to choose own working practices
2403,2022,2022_397,2,Ability to work across disciplines
2404,2022,2022_398,2,Freedom to choose own working practices
2405,2022,2022_399,2,Opportunity to develop software
2406,2022,2022_400,2,The salary
2407,2022,2022_401,2,Ability to work across disciplines
2408,2022,2022_402,2,Freedom to choose own working practices
2409,2022,2022_403,2,The salary
2410,2022,2022_404,2,Opportunity to develop software
2411,2022,2022_405,2,Ability to work across disciplines
2412,2022,2022_406,2,Opportunity to develop software
2413,2022,2022_407,2,Opportunity for career advancement
2414,2022,2022_408,2,Opportunity to develop software
2416,2022,2022_410,2,Desire to advance research
2417,2022,2022_411,2,The salary
2418,2022,2022_412,2,I want to learn new skills
2419,2022,2022_413,2,I want to learn new skills
2420,2022,2022_414,2,Freedom to choose own working practices
2421,2022,2022_415,2,Desire to advance research
2422,2022,2022_416,2,Flexible working hours
2423,2022,2022_417,2,Desire to advance research
2424,2022,2022_418,2,Ability to work across disciplines
2425,2022,2022_419,2,Freedom to choose own working practices
2426,2022,2022_420,2,Opportunity to develop software
2427,2022,2022_421,2,I want to learn new skills
2428,2022,2022_422,2,Desire to advance research
2429,2022,2022_423,2,Freedom to choose own working practices
2430,2022,2022_424,2,Freedom to choose own working practices
2432,2022,2022_426,2,Flexible working hours
2434,2022,2022_428,2,Freedom to choose own working practices
2435,2022,2022_429,2,Opportunity to develop software
2436,2022,2022_430,2,Freedom to choose own working practices
2437,2022,2022_431,2,Opportunity to develop software
2438,2022,2022_432,2,Desire to work in a research environment
2439,2022,2022_433,2,Flexible working hours
2440,2022,2022_434,2,Desire to advance research
2441,2022,2022_435,2,Opportunity to develop software
2442,2022,2022_436,2,Flexible working hours
2443,2022,2022_437,2,Flexible working hours
2445,2022,2022_439,2,Desire to advance research
2446,2022,2022_440,2,I want to learn new skills
2447,2022,2022_441,2,Freedom to choose own working practices
2449,2022,2022_443,2,Desire to advance research
2450,2022,2022_444,2,Opportunity to develop software
2451,2022,2022_445,2,Opportunity to develop software
2452,2022,2022_446,2,Flexible working hours
2453,2022,2022_447,2,Flexible working hours
2454,2022,2022_448,2,Desire to advance research
2455,2022,2022_449,2,Freedom to choose own working practices
2456,2022,2022_450,2,Desire to advance research
2458,2022,2022_452,2,I want to learn new skills
2459,2022,2022_453,2,Freedom to choose own working practices
2460,2022,2022_454,2,Desire to advance research
2462,2022,2022_456,2,Desire to work in a research environment
2463,2022,2022_457,2,Freedom to choose own working practices
2464,2022,2022_458,2,Ability to work across disciplines
2465,2022,2022_459,2,I want to learn new skills
2466,2022,2022_460,2,Freedom to choose own working practices
2467,2022,2022_461,2,Flexible working hours
2468,2022,2022_462,2,Desire to advance research
2470,2022,2022_464,2,Ability to work across disciplines
2474,2022,2022_468,2,Desire to advance research
2475,2022,2022_469,2,Ability to work across disciplines
2476,2022,2022_470,2,Freedom to choose own working practices
2477,2022,2022_471,2,Opportunity to develop software
2478,2022,2022_472,2,Flexible working hours
2480,2022,2022_474,2,Ability to work across disciplines
2481,2022,2022_475,2,Ability to work across disciplines
2483,2022,2022_477,2,Opportunity for career advancement
2485,2022,2022_479,2,Desire to work in a research environment
2487,2022,2022_481,2,Desire to work in a research environment
2488,2022,2022_482,2,I want to learn new skills
2489,2022,2022_483,2,I want to learn new skills
2490,2022,2022_484,2,Desire to work in a research environment
2491,2022,2022_485,2,Ability to work across disciplines
2492,2022,2022_486,2,Flexible working hours
2493,2022,2022_487,2,Opportunity for career advancement
2496,2022,2022_490,2,Opportunity to develop software
2498,2022,2022_492,2,Desire to work in a research environment
2499,2022,2022_493,2,Opportunity for career advancement
2500,2022,2022_494,2,I want to learn new skills
2501,2022,2022_495,2,I want to learn new skills
2502,2022,2022_496,2,Desire to advance research
2503,2022,2022_497,2,Desire to work in a research environment
2504,2022,2022_498,2,Ability to work across disciplines
2505,2022,2022_499,2,Desire to advance research
2507,2022,2022_501,2,Desire to advance research
2508,2022,2022_502,2,Desire to work in a research environment
2509,2022,2022_503,2,Opportunity to develop software
2510,2022,2022_504,2,I want to learn new skills
2511,2022,2022_505,2,Desire to work in a research environment
2512,2022,2022_506,2,I want to learn new skills
2513,2022,2022_507,2,Desire to advance research
2514,2022,2022_508,2,Ability to work across disciplines
2516,2022,2022_510,2,I want to learn new skills
2517,2022,2022_511,2,Ability to work across disciplines
2518,2022,2022_512,2,Freedom to choose own working practices
2520,2022,2022_514,2,Opportunity to develop software
2521,2022,2022_515,2,I want to learn new skills
2522,2022,2022_516,2,Opportunity to develop software
2523,2022,2022_517,2,Desire to advance research
2524,2022,2022_518,2,Ability to work across disciplines
2525,2022,2022_519,2,Opportunity to develop software
2526,2022,2022_520,2,I want to learn new skills
2527,2022,2022_521,2,Freedom to choose own working practices
2529,2022,2022_523,2,Ability to work across disciplines
2530,2022,2022_524,2,I want to learn new skills
2531,2022,2022_525,2,Desire to advance research
2532,2022,2022_526,2,Freedom to choose own working practices
2533,2022,2022_527,2,Freedom to choose own working practices
2535,2022,2022_529,2,Opportunity for career advancement
2536,2022,2022_530,2,Ability to work across disciplines
2537,2022,2022_531,2,Opportunity for career advancement
2539,2022,2022_533,2,Freedom to choose own working practices
2540,2022,2022_534,2,Opportunity to develop software
2541,2022,2022_535,2,Freedom to choose own working practices
2542,2022,2022_536,2,I want to learn new skills
2544,2022,2022_538,2,Desire to work in a research environment
2545,2022,2022_539,2,Opportunity to develop software
2546,2022,2022_540,2,Ability to work across disciplines
2547,2022,2022_541,2,Desire to work in a research environment
2548,2022,2022_542,2,I want to learn new skills
2549,2022,2022_543,2,Opportunity to develop software
2550,2022,2022_544,2,Opportunity for career advancement
2551,2022,2022_545,2,Desire to work in a research environment
2553,2022,2022_547,2,I want to learn new skills
2554,2022,2022_548,2,Flexible working hours
2555,2022,2022_549,2,Freedom to choose own working practices
2558,2022,2022_552,2,Flexible working hours
2561,2022,2022_555,2,I want to learn new skills
2562,2022,2022_556,2,Opportunity to develop software
2563,2022,2022_557,2,Opportunity to develop software
2564,2022,2022_558,2,Opportunity for career advancement
2565,2022,2022_559,2,Opportunity to develop software
2566,2022,2022_560,2,Desire to work in a research environment
2567,2022,2022_561,2,Freedom to choose own working practices
2568,2022,2022_562,2,Opportunity to develop software
2569,2022,2022_563,2,Desire to work in a research environment
2570,2022,2022_564,2,I want to learn new skills
2572,2022,2022_566,2,Freedom to choose own working practices
2574,2022,2022_568,2,Ability to work across disciplines
2578,2022,2022_572,2,I want to learn new skills
2580,2022,2022_574,2,Freedom to choose own working practices
2581,2022,2022_575,2,Opportunity for career advancement
2582,2022,2022_576,2,Opportunity to develop software
2583,2022,2022_577,2,Desire to work in a research environment
2584,2022,2022_578,2,Desire to advance research
2585,2022,2022_579,2,Desire to work in a research environment
2591,2022,2022_585,2,Desire to advance research
2592,2022,2022_586,2,Opportunity to develop software
2594,2022,2022_588,2,Opportunity to develop software
2595,2022,2022_589,2,Freedom to choose own working practices
2599,2022,2022_593,2,The salary
2600,2022,2022_594,2,Opportunity for career advancement
2601,2022,2022_595,2,Desire to work in a research environment
2603,2022,2022_597,2,Desire to advance research
2604,2022,2022_598,2,Desire to work in a research environment
2605,2022,2022_599,2,Ability to work across disciplines
2606,2022,2022_600,2,Flexible working hours
2607,2022,2022_601,2,I want to learn new skills
2608,2022,2022_602,2,The salary
2609,2022,2022_603,2,Opportunity to develop software
2610,2022,2022_604,2,Desire to work in a research environment
2611,2022,2022_605,2,Opportunity for career advancement
2612,2022,2022_606,2,Flexible working hours
2613,2022,2022_607,2,Flexible working hours
2615,2022,2022_609,2,Opportunity for career advancement
2616,2022,2022_610,2,Ability to work across disciplines
2617,2022,2022_611,2,Opportunity to develop software
2618,2022,2022_612,2,Opportunity for career advancement
2620,2022,2022_614,2,Opportunity for career advancement
2621,2022,2022_615,2,Desire to work in a research environment
2622,2022,2022_616,2,Ability to work across disciplines
2623,2022,2022_617,2,I want to learn new skills
2624,2022,2022_618,2,Desire to advance research
2626,2022,2022_620,2,Desire to advance research
2627,2022,2022_621,2,Freedom to choose own working practices
2628,2022,2022_622,2,Desire to work in a research environment
2629,2022,2022_623,2,Flexible working hours
2630,2022,2022_624,2,Flexible working hours
2631,2022,2022_625,2,Opportunity to develop software
2632,2022,2022_626,2,Desire to advance research
2633,2022,2022_627,2,Flexible working hours
2634,2022,2022_628,2,Freedom to choose own working practices
2635,2022,2022_629,2,I want to learn new skills
2636,2022,2022_630,2,I want to learn new skills
2637,2022,2022_631,2,Opportunity to develop software
2638,2022,2022_632,2,I want to learn new skills
2639,2022,2022_633,2,The salary
2640,2022,2022_634,2,Flexible working hours
2641,2022,2022_635,2,Desire to work in a research environment
2643,2022,2022_637,2,Desire to work in a research environment
2644,2022,2022_638,2,I want to learn new skills
2645,2022,2022_639,2,Desire to advance research
2646,2022,2022_640,2,I want to learn new skills
2647,2022,2022_641,2,The salary
2648,2022,2022_642,2,Flexible working hours
2649,2022,2022_643,2,The salary
2651,2022,2022_645,2,Flexible working hours
2653,2022,2022_647,2,Freedom to choose own working practices
2654,2022,2022_648,2,The salary
2655,2022,2022_649,2,Flexible working hours
2657,2022,2022_651,2,Desire to advance research
2659,2022,2022_653,2,Opportunity to develop software
2660,2022,2022_654,2,Freedom to choose own working practices
2661,2022,2022_655,2,The salary
2664,2022,2022_658,2,Desire to advance research
2665,2022,2022_659,2,Flexible working hours
2666,2022,2022_660,2,I want to learn new skills
2668,2022,2022_662,2,Flexible working hours
2670,2022,2022_664,2,Opportunity for career advancement
2671,2022,2022_665,2,I want to learn new skills
2672,2022,2022_666,2,Freedom to choose own working practices
2674,2022,2022_668,2,Freedom to choose own working practices
2675,2022,2022_669,2,Opportunity for career advancement
2676,2022,2022_670,2,Opportunity for career advancement
2677,2022,2022_671,2,I want to learn new skills
2678,2022,2022_672,2,Flexible working hours
2680,2022,2022_674,2,Opportunity for career advancement
2682,2022,2022_676,2,Desire to advance research
2683,2022,2022_677,2,I want to learn new skills
2684,2022,2022_678,2,Flexible working hours
2685,2022,2022_679,2,Desire to work in a research environment
2686,2022,2022_680,2,Opportunity for career advancement
2688,2022,2022_682,2,Opportunity to develop software
2689,2022,2022_683,2,Opportunity to develop software
2690,2022,2022_684,2,Freedom to choose own working practices
2691,2022,2022_685,2,The salary
2693,2022,2022_687,2,The salary
2694,2022,2022_688,2,I want to learn new skills
2695,2022,2022_689,2,Opportunity to develop software
2696,2022,2022_690,2,Opportunity for career advancement
2697,2022,2022_691,2,Desire to work in a research environment
2698,2022,2022_692,2,Flexible working hours
2699,2022,2022_693,2,Opportunity to develop software
2700,2022,2022_694,2,Flexible working hours
2701,2022,2022_695,2,I want to learn new skills
2702,2022,2022_696,2,I want to learn new skills
2703,2022,2022_697,2,Opportunity for career advancement
2704,2022,2022_698,2,Ability to work across disciplines
2705,2022,2022_699,2,The salary
2706,2022,2022_700,2,I want to learn new skills
2707,2022,2022_701,2,Flexible working hours
2708,2022,2022_702,2,Flexible working hours
2709,2022,2022_703,2,Desire to work in a research environment
2710,2022,2022_704,2,Ability to work across disciplines
2711,2022,2022_705,2,I want to learn new skills
2714,2022,2022_708,2,Opportunity to develop software
2715,2022,2022_709,2,Flexible working hours
2716,2022,2022_710,2,Flexible working hours
2717,2022,2022_711,2,Freedom to choose own working practices
2718,2022,2022_712,2,Opportunity to develop software
2719,2022,2022_713,2,I want to learn new skills
2720,2022,2022_714,2,Opportunity for career advancement
2722,2022,2022_716,2,Desire to work in a research environment
2723,2022,2022_717,2,Desire to work in a research environment
2724,2022,2022_718,2,I want to learn new skills
2725,2022,2022_719,2,Desire to advance research
2726,2022,2022_720,2,Flexible working hours
2728,2022,2022_722,2,Desire to advance research
2729,2022,2022_723,2,Desire to work in a research environment
2730,2022,2022_724,2,Desire to advance research
2731,2022,2022_725,2,Desire to advance research
2732,2022,2022_726,2,I want to learn new skills
2733,2022,2022_727,2,Flexible working hours
2734,2022,2022_728,2,Freedom to choose own working practices
2735,2022,2022_729,2,Freedom to choose own working practices
2736,2022,2022_730,2,Desire to work in a research environment
2737,2022,2022_731,2,Opportunity to develop software
2738,2022,2022_732,2,Opportunity to develop software
2739,2022,2022_733,2,Desire to work in a research environment
2740,2022,2022_734,2,Opportunity to develop software
2741,2022,2022_735,2,Flexible working hours
2742,2022,2022_736,2,I want to learn new skills
2744,2022,2022_738,2,I want to learn new skills
2745,2022,2022_739,2,Desire to advance research
2746,2022,2022_740,2,Flexible working hours
2748,2022,2022_742,2,Desire to advance research
2749,2022,2022_743,2,Ability to work across disciplines
2750,2022,2022_744,2,Ability to work across disciplines
2751,2022,2022_745,2,Desire to work in a research environment
2752,2022,2022_746,2,Opportunity to develop software
2753,2022,2022_747,2,The salary
2754,2022,2022_748,2,Opportunity to develop software
2755,2022,2022_749,2,I want to learn new skills
2757,2022,2022_751,2,Freedom to choose own working practices
2758,2022,2022_752,2,I want to learn new skills
2760,2022,2022_754,2,Freedom to choose own working practices
2761,2022,2022_755,2,Ability to work across disciplines
2763,2022,2022_757,2,Flexible working hours
2764,2022,2022_758,2,Ability to work across disciplines
2765,2022,2022_759,2,Desire to advance research
2766,2022,2022_760,2,Desire to advance research
2769,2022,2022_763,2,Ability to work across disciplines
2770,2022,2022_764,2,I want to learn new skills
2771,2022,2022_765,2,Opportunity to develop software
2772,2022,2022_766,2,I want to learn new skills
2773,2022,2022_767,2,I want to learn new skills
2774,2022,2022_768,2,Ability to work across disciplines
2775,2022,2022_769,2,Freedom to choose own working practices
2776,2022,2022_770,2,Opportunity to develop software
2777,2022,2022_771,2,Desire to advance research
2778,2022,2022_772,2,The salary
2779,2022,2022_773,2,Desire to advance research
2782,2022,2022_776,2,I want to learn new skills
2783,2022,2022_777,2,Freedom to choose own working practices
2784,2022,2022_778,2,Opportunity to develop software
2785,2022,2022_779,2,Flexible working hours
2786,2022,2022_780,2,I want to learn new skills
2787,2022,2022_781,2,Flexible working hours
2788,2022,2022_782,2,Opportunity to develop software
2789,2022,2022_783,2,I want to learn new skills
2790,2022,2022_784,2,Ability to work across disciplines
2791,2022,2022_785,2,Desire to work in a research environment
2792,2022,2022_786,2,Freedom to choose own working practices
2793,2022,2022_787,2,I want to learn new skills
2794,2022,2022_788,2,Opportunity for career advancement
2795,2022,2022_789,2,Opportunity to develop software
2796,2022,2022_790,2,Opportunity to develop software
2797,2022,2022_791,2,Desire to work in a research environment
2799,2022,2022_793,2,Ability to work across disciplines
2800,2022,2022_794,2,Opportunity for career advancement
2802,2022,2022_796,2,I want to learn new skills
2803,2022,2022_797,2,Desire to work in a research environment
2804,2022,2022_798,2,Opportunity to develop software
2805,2022,2022_799,2,Desire to work in a research environment
2806,2022,2022_800,2,I want to learn new skills
2807,2022,2022_801,2,Desire to work in a research environment
2808,2022,2022_802,2,Desire to work in a research environment
2809,2022,2022_803,2,Flexible working hours
2810,2022,2022_804,2,Opportunity to develop software
2811,2022,2022_805,2,I want to learn new skills
2812,2022,2022_806,2,Flexible working hours
2813,2022,2022_807,2,Opportunity to develop software
2815,2022,2022_809,2,Flexible working hours
2816,2022,2022_810,2,I want to learn new skills
2819,2022,2022_813,2,Ability to work across disciplines
2820,2022,2022_814,2,Desire to work in a research environment
2821,2022,2022_815,2,Opportunity for career advancement
2822,2022,2022_816,2,I want to learn new skills
2823,2022,2022_817,2,Ability to work across disciplines
2824,2022,2022_818,2,Freedom to choose own working practices
2825,2022,2022_819,2,Flexible working hours
2826,2022,2022_820,2,Opportunity for career advancement
2828,2022,2022_822,2,Desire to work in a research environment
2830,2022,2022_824,2,Opportunity for career advancement
2835,2022,2022_829,2,Opportunity for career advancement
2837,2022,2022_831,2,Desire to advance research
2838,2022,2022_832,2,Freedom to choose own working practices
2839,2022,2022_833,2,Freedom to choose own working practices
2840,2022,2022_834,2,Flexible working hours
2841,2022,2022_835,2,Desire to work in a research environment
2844,2022,2022_838,2,I want to learn new skills
2845,2022,2022_839,2,Freedom to choose own working practices
2847,2022,2022_841,2,I want to learn new skills
2848,2022,2022_842,2,Ability to work across disciplines
2849,2022,2022_843,2,Desire to work in a research environment
2852,2022,2022_846,2,Freedom to choose own working practices
2853,2022,2022_847,2,Desire to work in a research environment
2854,2022,2022_848,2,I want to learn new skills
2855,2022,2022_849,2,Ability to work across disciplines
2856,2022,2022_850,2,Desire to advance research
2857,2022,2022_851,2,Opportunity to develop software
2858,2022,2022_852,2,Desire to advance research
2859,2022,2022_853,2,I want to learn new skills
2861,2022,2022_855,2,Freedom to choose own working practices
2862,2022,2022_856,2,Desire to advance research
2863,2022,2022_857,2,Flexible working hours
2864,2022,2022_858,2,The salary
2865,2022,2022_859,2,Desire to work in a research environment
2866,2022,2022_860,2,Opportunity for career advancement
2867,2022,2022_861,2,Flexible working hours
2868,2022,2022_862,2,Flexible working hours
2869,2022,2022_863,2,Desire to work in a research environment
2870,2022,2022_864,2,I want to learn new skills
2871,2022,2022_865,2,Opportunity for career advancement
2872,2022,2022_866,2,Desire to work in a research environment
2873,2022,2022_867,2,Flexible working hours
2874,2022,2022_868,2,Flexible working hours
2875,2022,2022_869,2,Freedom to choose own working practices
2878,2022,2022_872,2,Flexible working hours
2880,2022,2022_874,2,Ability to work across disciplines
2881,2022,2022_875,2,Flexible working hours
2884,2022,2022_878,2,Ability to work across disciplines
2885,2022,2022_879,2,Desire to work in a research environment
2886,2022,2022_880,2,Flexible working hours
2887,2022,2022_881,2,Desire to advance research
2888,2022,2022_882,2,Flexible working hours
2889,2022,2022_883,2,Ability to work across disciplines
2890,2022,2022_884,2,Opportunity to develop software
2891,2022,2022_885,2,I want to learn new skills
2893,2022,2022_887,2,Flexible working hours
2894,2022,2022_888,2,Freedom to choose own working practices
2896,2022,2022_890,2,Opportunity to develop software
2897,2022,2022_891,2,Flexible working hours
2898,2022,2022_892,2,Opportunity to develop software
2900,2022,2022_894,2,Desire to work in a research environment
2901,2022,2022_895,2,Freedom to choose own working practices
2902,2022,2022_896,2,Freedom to choose own working practices
2903,2022,2022_897,2,Freedom to choose own working practices
2904,2022,2022_898,2,The salary
2905,2022,2022_899,2,Flexible working hours
2906,2022,2022_900,2,Opportunity to develop software
2907,2022,2022_901,2,Freedom to choose own working practices
2909,2022,2022_903,2,Desire to advance research
2910,2022,2022_904,2,Flexible working hours
2911,2022,2022_905,2,Ability to work across disciplines
2912,2022,2022_906,2,I want to learn new skills
2913,2022,2022_907,2,Desire to work in a research environment
2914,2022,2022_908,2,Ability to work across disciplines
2916,2022,2022_910,2,Desire to advance research
2917,2022,2022_911,2,Freedom to choose own working practices
2918,2022,2022_912,2,Ability to work across disciplines
2920,2022,2022_914,2,Desire to advance research
2921,2022,2022_915,2,Ability to work across disciplines
2922,2022,2022_916,2,Ability to work across disciplines
2923,2022,2022_917,2,Opportunity to develop software
2924,2022,2022_918,2,Desire to work in a research environment
2925,2022,2022_919,2,Opportunity for career advancement
2926,2022,2022_920,2,Ability to work across disciplines
2927,2022,2022_921,2,The salary
2928,2022,2022_922,2,I want to learn new skills
2929,2022,2022_923,2,Ability to work across disciplines
2930,2022,2022_924,2,Flexible working hours
2931,2022,2022_925,2,I want to learn new skills
2933,2022,2022_927,2,Flexible working hours
2934,2022,2022_928,2,I want to learn new skills
2935,2022,2022_929,2,Desire to work in a research environment
2936,2022,2022_930,2,Freedom to choose own working practices
2937,2022,2022_931,2,Opportunity to develop software
2939,2022,2022_933,2,Freedom to choose own working practices
2940,2022,2022_934,2,I want to learn new skills
2941,2022,2022_935,2,Desire to work in a research environment
2942,2022,2022_936,2,Opportunity for career advancement
2943,2022,2022_937,2,The salary
2944,2022,2022_938,2,I want to learn new skills
2945,2022,2022_939,2,I want to learn new skills
2946,2022,2022_940,2,Ability to work across disciplines
2947,2022,2022_941,2,I want to learn new skills
2949,2022,2022_943,2,Desire to advance research
2950,2022,2022_944,2,Desire to advance research
2951,2022,2022_945,2,Opportunity to develop software
2952,2022,2022_946,2,Desire to advance research
2953,2022,2022_947,2,Desire to advance research
2954,2022,2022_948,2,Desire to advance research
2955,2022,2022_949,2,Ability to work across disciplines
2956,2022,2022_950,2,Ability to work across disciplines
2959,2022,2022_953,2,Opportunity to develop software
2960,2022,2022_954,2,I want to learn new skills
2962,2022,2022_956,2,Freedom to choose own working practices
2963,2022,2022_957,2,The salary
2964,2022,2022_958,2,I want to learn new skills
2965,2022,2022_959,2,Opportunity for career advancement
2966,2022,2022_960,2,Ability to work across disciplines
2967,2022,2022_961,2,Flexible working hours
2968,2022,2022_962,2,I want to learn new skills
2969,2022,2022_963,2,I want to learn new skills
2970,2022,2022_964,2,I want to learn new skills
2971,2022,2022_965,2,Ability to work across disciplines
2972,2022,2022_966,2,Desire to advance research
2973,2022,2022_967,2,Flexible working hours
2974,2022,2022_968,2,I want to learn new skills
2975,2022,2022_969,2,The salary
2976,2022,2022_970,2,Ability to work across disciplines
2977,2022,2022_971,2,Opportunity to develop software
2978,2022,2022_972,2,Flexible working hours
2979,2022,2022_973,2,Freedom to choose own working practices
2980,2022,2022_974,2,Opportunity for career advancement
